time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
1559851200,54.9,83,49.8,1.06,2.97,131,132,2.7,0.1264
1559854800,54.1,83,49.2,1.39,3.19,159,148,2.3,0.1255
1559858400,53.7,86,49.7,1.65,2.59,166,152,2.2,0.1247
1559862000,53.5,86,49.3,1.81,2.06,174,157,2.5,0.1239
1559865600,52.5,89,49.4,1.46,1.99,164,162,2.3,0.123
1559869200,52.2,91,49.6,1.5,2.47,143,166,2.6,0.1222
1559872800,50.8,94,49.1,1.63,2.85,133,162,2.8,0.1214
1559876400,49.9,96,48.7,1.53,2.64,122,143,2.7,0.1205
1559880000,49.3,95,47.9,1.2,2.25,95,111,2.3,0.1197
1559883600,51.4,88,47.9,2.15,3.3,68,76,3.9,0.1189
1559887200,58.8,68,48.3,1.48,3,62,64,3.9,0.118
1559890800,65,55,48.5,1.44,2.36,56,54,4,0.1172
1559894400,69.9,46,48.2,2.48,3.47,47,46,6,0.1164
1559898000,71.8,43,48.3,2.91,3.89,49,48,7.2,0.1155
1559901600,73.5,40,47.6,2.97,3.89,48,48,7.5,0.1147
1559905200,73.5,41,48.3,3.64,4.84,53,52,8.7,0.1139
1559908800,72.1,43,48.4,3.61,4.82,48,48,9.2,0.1149
1559912400,72.6,42,48.1,3.47,4.53,46,47,8.9,0.1177
1559916000,73,42,48.3,3.61,4.88,42,43,8.6,0.1206
1559919600,72.3,43,48.8,3.54,4.81,45,45,8.7,0.1235
1559923200,71.5,44,48.7,3.32,4.6,46,46,8.1,0.1263
1559926800,69.5,49,49.3,3.11,5.08,33,32,7.4,0.1292
1559930400,68.1,54,50.9,2.86,5.02,25,23,6.9,0.1443
1559934000,61,62,48.1,2.64,6.44,29,28,5.3,0.1717
1559937600,57.3,64,45.2,3.16,7.41,35,35,5.9,0.1991
1559941200,56.3,65,44.5,2.98,7.38,40,41,5.8,0.2265
1559944800,56.7,61,43.3,3.26,7.99,43,44,5.8,0.2539
1559948400,56,62,43,3.16,7.88,55,54,5.8,0.2812
1559952000,54.1,68,43.8,3.08,7.24,77,72,5.7,0.3086
1559955600,52.2,75,44.7,3.04,6.85,81,83,5.5,0.336
1559959200,52,80,46.2,3.13,6.92,73,86,5.5,0.3634
1559962800,52.6,81,47,3.24,7.11,81,93,5.7,0.3908
1559966400,52.7,80,46.6,3.24,7.1,81,91,5.9,0.4182
1559970000,54.8,74,46.6,3.21,6.75,85,97,5.9,0.4146
1559973600,59.8,65,48,2.8,5.59,88,100,6.5,0.38
1559977200,63.6,58,48.7,3.04,4.44,99,104,6.8,0.3455
1559980800,66.5,57,50.6,3.2,4.53,110,112,7.6,0.3109
1559984400,69.8,53,51.9,3.05,4.3,113,115,7.7,0.2764
1559988000,72.8,48,52.1,3.23,4.44,112,113,7.9,0.2418
1559991600,75,44,51.4,3.89,5.41,116,115,9.1,0.2073
1559995200,76.3,43,52.5,4.3,5.86,115,115,9.9,0.184
1559998800,77.1,42,52.5,4.18,5.72,111,109,9.9,0.172
1560002400,77.4,41,52,4.22,5.85,104,103,9.7,0.1599
1560006000,76.8,42,52.1,4.06,5.95,100,98,9.6,0.1479
1560009600,75,46,53,3.7,5.81,90,87,9.1,0.1359
1560013200,70.6,53,52.8,3.41,6.26,85,82,8.1,0.1238
1560016800,67.7,56,51.6,3.59,6.84,77,78,7.7,0.149
1560020400,63,60,48.8,3.26,7.68,79,82,6.7,0.2115
1560024000,60.6,60,46.7,3.4,7.94,88,96,6.4,0.274
1560027600,60.4,61,47,3.34,8.19,99,108,6.4,0.3365
1560031200,60.3,57,45.1,3.59,8.42,103,110,6.8,0.3989
1560034800,59.1,50,40.4,3.45,8.3,112,121,6.8,0.4614
1560038400,58,48,38.4,3.32,8.07,111,124,6.7,0.5239
1560042000,57.4,52,39.8,3.16,7.74,108,123,6.3,0.5863
1560045600,57.8,56,42.4,2.94,7.29,108,123,6.1,0.6488
1560049200,57.1,64,44.9,3.2,7.52,110,123,6,0.7113
1560052800,56.9,71,47.5,3.42,7.77,111,125,6.3,0.7738
1560056400,58.9,73,50.4,3.53,7.5,115,127,6.6,0.7718
1560060000,63.8,71,54.2,3.49,7.11,114,129,6.9,0.7054
1560063600,66.7,68,55.6,3.52,5.61,125,130,7.4,0.6389
1560067200,68.4,66,56.5,4,5.89,127,130,8.5,0.5725
1560070800,68.9,66,57.1,3.75,5.8,132,134,8.7,0.5061
1560074400,71.2,64,58.5,3.56,5.2,142,142,8.2,0.4396
1560078000,70.3,68,59.1,3.06,5.23,128,133,7.9,0.3732
1560081600,70.8,67,59.1,3.68,6.01,133,137,7.8,0.3235
1560085200,70.7,69,60,3.84,5.8,141,144,8.6,0.2906
1560088800,70.9,71,61,3.32,5.02,134,137,8.2,0.2577
1560092400,70.8,72,61.5,2.11,3.91,121,130,7.1,0.2248
1560096000,71.1,71,61.4,2.44,5.08,109,122,4.5,0.1919
1560099600,71,72,61.4,2.55,5.5,116,127,5.6,0.159
1560103200,68.2,79,61.3,2.51,5.88,113,125,5,0.1732
1560106800,66.9,80,60.7,2.82,6.58,117,133,4.7,0.2347
1560110400,67.3,80,61.1,3.58,7.78,120,134,6.3,0.2961
1560114000,67.3,80,60.9,3.33,7.52,131,139,6.4,0.3576
1560117600,65.5,85,61,3.66,8.08,145,149,6.6,0.419
1560121200,65.3,88,61.5,4.02,8.34,153,157,7.5,0.4805
1560124800,65.1,90,62,4.25,8.38,153,157,8.2,0.5419
1560128400,64.5,91,61.9,4.85,9.3,158,161,9.4,0.6034
1560132000,63.9,93,61.8,4.93,9.24,162,164,10.1,0.6648
1560135600,63.4,94,61.5,4.63,8.79,166,168,9.7,0.7263
1560139200,63,94,61.3,4.34,8.22,165,167,9,0.7877
1560142800,62.8,95,61.3,4.02,7.69,161,164,8.4,0.8212
1560146400,65.1,94,63.2,4.34,7.98,172,172,7.9,0.8268
1560150000,65.4,95,63.9,4.3,7.7,180,181,8.5,0.8324
1560153600,65.9,95,64.5,4.1,7.53,183,185,8.5,0.838
1560157200,66.8,95,65.2,4.43,7.89,198,202,9.3,0.8435
1560160800,66.8,94,65.1,5.76,10.26,287,294,10.5,0.8491
1560164400,62.7,98,62.1,4.39,9.47,294,301,14.1,0.8547
1560168000,60,93,57.9,5.41,8.66,304,306,10.7,0.8623
1560171600,62.7,76,55.2,6.69,9.96,302,301,13.4,0.872
1560175200,64.5,67,53.4,6.84,10.24,297,297,14.9,0.8817
1560178800,61.8,68,51.2,7.32,11.15,305,304,15.6,0.8914
1560182400,62.2,65,50.2,7.58,11.66,306,306,16.7,0.9011
1560186000,63,60,48.7,7.27,11.37,304,304,16.2,0.9108
1560189600,62.2,54,45.3,6.82,11.13,305,305,14.6,0.8922
1560193200,59.5,55,43.1,5.77,10.35,304,305,13.7,0.8452
1560196800,58.2,55,42,5.38,9.84,305,308,11.7,0.7983
1560200400,56.7,57,41.9,5.19,9.52,304,306,10.8,0.7514
1560204000,55.7,60,41.9,4.69,8.94,304,306,10.3,0.7044
1560207600,54.5,63,42,3.85,7.99,298,302,9.2,0.6575
1560211200,53,69,42.9,3.3,7.45,284,292,7.4,0.6106
1560214800,52.2,74,44.3,3.13,7.28,277,286,6,0.5636
1560218400,51.7,78,45.1,3,7,270,280,5.8,0.5167
1560222000,50.9,81,45.1,2.71,6.45,266,277,5.5,0.4698
1560225600,49.8,81,44.2,2.77,6.3,257,270,4.7,0.4228
1560229200,51.6,75,43.8,2.97,6.3,250,260,5.4,0.3897
1560232800,55.9,67,45.2,3.32,5.85,254,257,6.5,0.3703
1560236400,59.1,63,46.5,3.51,5.22,273,274,8.1,0.3509
1560240000,63.4,58,48.5,3.38,4.87,289,289,8,0.3316
1560243600,66.3,49,46.5,3.86,5.52,301,302,9,0.3122
1560247200,68.1,40,42.8,4.41,6.27,303,304,10.2,0.2928
1560250800,68.5,40,43.2,4.58,6.3,302,303,10.6,0.2734
1560254400,69.1,41,44.7,4.28,5.86,307,307,10.5,0.2664
1560258000,70.4,41,45.5,4.03,5.37,300,299,9.9,0.2716
1560261600,71.5,40,45.7,3.18,4.31,294,292,9.2,0.2768
1560265200,71.6,38,44.6,2.25,3.13,302,297,7.5,0.282
1560268800,70.8,38,43.8,0.78,1.14,320,308,5.8,0.2872
1560272400,67.5,47,46.8,2.18,2.95,106,114,4.8,0.2924
1560276000,61.6,61,48.2,4.25,7.52,120,126,7.6,0.3213
1560279600,57.5,65,45.7,2.91,6.5,139,143,8.4,0.374
1560283200,56.5,67,45.6,2.7,6.47,141,148,5.4,0.4267
1560286800,56.4,67,45.6,2.53,6.77,162,164,5,0.4794
1560290400,58.2,67,47.3,3.1,7.5,180,179,5.6,0.5321
1560294000,57.9,67,47.2,3.61,8.12,183,184,6.7,0.5848
1560297600,57,69,46.8,3.63,8.4,188,189,6.7,0.6375
1560301200,56.6,73,47.9,3.51,8.25,183,186,6.6,0.6902
1560304800,56.4,83,51.2,3.82,8.56,186,187,6.9,0.7429
1560308400,56.6,88,53.1,4.06,8.65,190,191,7.3,0.7956
1560312000,56.7,89,53.5,4.16,8.76,190,194,7.7,0.8483
1560315600,58.7,84,53.7,3.96,8.13,190,194,7.6,0.869
1560319200,62.6,75,54.6,4.23,8.5,187,189,7.8,0.8577
1560322800,65.6,65,53.5,4.81,7.45,192,192,9.8,0.8465
1560326400,68.4,56,52,4.9,7.35,192,192,10.4,0.8352
1560330000,70.7,51,51.8,5.26,7.59,194,193,11.3,0.8239
1560333600,72.6,44,49.2,5.7,8.13,202,201,12,0.8126
1560337200,73.4,39,46.9,5.48,7.86,195,195,12.4,0.8013
1560340800,73.6,38,46.6,5.3,7.53,191,191,11.9,0.7699
1560344400,73.3,39,47,5.31,7.61,183,182,11.3,0.7186
1560348000,72.1,41,47.3,5.6,8.31,179,177,11.8,0.6672
1560351600,72.5,39,46.2,5.6,8.1,180,179,12.7,0.6159
1560355200,71.1,41,46,3.89,6.58,162,163,11.8,0.5645
1560358800,68.7,49,48.5,3.33,6.13,147,152,8.4,0.5132
1560362400,67,53,49.2,2,4.47,143,153,7.1,0.4662
1560366000,63.6,60,49.3,1.98,4.83,135,146,3.2,0.4236
1560369600,60.9,63,48.1,2.55,5.87,138,150,4.8,0.381
1560373200,60.9,62,48,2.69,6.24,138,148,4.7,0.3384
1560376800,61.2,62,47.9,2.67,6.74,167,159,5.5,0.2957
1560380400,57.5,85,53,1.17,2.28,239,165,5,0.2531
1560384000,56.6,90,53.7,2.02,4.14,81,98,7.1,0.2105
1560387600,56.1,92,53.7,2.79,5.39,75,79,4.9,0.1679
1560391200,55.2,92,52.8,3.92,7.6,52,57,7.2,0.1253
1560394800,54.6,91,52.2,3.71,6.8,3,26,8.2,0.0827
1560398400,55,91,52.5,2.2,4.9,30,17,7.5,0.0401
1560402000,52.9,96,51.8,4.53,8.27,49,45,9.4,0.0349
1560405600,55.5,90,52.6,2,3.95,357,9,8.5,0.0671
1560409200,56.1,88,52.7,1.96,2.98,345,346,4.6,0.0993
1560412800,58.5,82,53.1,2.12,2.98,341,346,5.8,0.1316
1560416400,62,74,53.5,2.32,3.11,353,356,6.8,0.1638
1560420000,60,79,53.6,3.32,4.51,344,347,7.6,0.196
1560423600,58.2,78,51.6,4.03,5.88,337,342,9,0.2283
1560427200,58,80,51.9,4.92,6.94,347,348,10.6,0.2967
1560430800,57.4,84,52.5,5.66,8.47,352,353,12.1,0.4014
1560434400,57.3,81,51.6,5.09,7.59,340,342,12,0.5061
1560438000,57.4,78,50.7,5.66,8.54,339,339,11.6,0.6108
1560441600,56.5,82,51.1,5.33,8.29,337,337,11.6,0.7155
1560445200,55.2,85,50.8,5.95,9.81,335,337,12.4,0.8202
1560448800,53.4,87,49.5,6.52,11.04,324,326,12,0.8711
1560452400,52.4,87,48.7,6.1,10.4,319,322,13.1,0.8682
1560456000,51.7,90,48.8,5.94,10.35,316,319,12,0.8653
1560459600,51.9,87,48.3,5.17,8.98,311,314,11.8,0.8624
1560463200,51.9,87,48.1,4.62,8.63,292,297,9.9,0.8595
1560466800,51.1,79,44.7,4.97,9.35,295,299,9.7,0.8566
1560470400,50.2,72,41.5,4.74,9.45,295,300,9.6,0.8537
1560474000,49.8,72,41.1,4.73,9.42,283,289,9.3,0.8508
1560477600,49.2,74,41.3,4.28,8.76,281,289,9.2,0.8479
1560481200,48.6,78,42,4.2,8.67,273,281,8.3,0.845
1560484800,48.1,80,42.3,4.11,8.45,266,276,8.1,0.8421
1560488400,49.6,77,42.6,4.23,8.21,263,273,8,0.8471
1560492000,54.8,68,44.3,3.93,7.5,263,271,8.1,0.86
1560495600,58.6,56,42.9,4.77,7.47,260,262,10.1,0.873
1560499200,62.4,52,44.6,4.88,7.3,259,261,10.7,0.8859
1560502800,66.1,49,46.3,5.04,7.35,256,258,11.1,0.8989
1560506400,69,40,43.9,5.81,8.42,259,260,13.5,0.9118
1560510000,70.2,36,42,5.92,8.58,248,249,12.8,0.9248
1560513600,70.8,37,43.5,6.99,10.22,246,247,14.9,0.8703
1560517200,69,40,43.8,6.95,10.49,247,248,15,0.7485
1560520800,68.4,41,43.8,5.47,8.46,239,241,14.5,0.6267
1560524400,67.7,44,45.2,3.3,6.13,235,236,11.3,0.5049
1560528000,68.2,45,45.8,3.18,5.82,204,209,6.9,0.383
1560531600,67.3,44,44.7,4.75,8.63,202,205,9.6,0.2612
1560535200,66.3,48,46.2,5.04,8.64,194,196,10.2,0.2264
1560538800,64.2,53,46.8,4.73,9.18,193,196,9.6,0.2786
1560542400,64.3,52,46.5,5.1,9.9,196,198,10.2,0.3307
1560546000,65,50,45.7,5.64,10.6,205,206,11.5,0.3829
1560549600,63.6,54,46.8,6.16,11.15,212,214,12.2,0.435
1560553200,63.8,56,47.6,5.8,10.73,212,214,12.5,0.4872
1560556800,63.9,56,47.7,6.39,11.6,220,223,13.3,0.5393
1560560400,61.1,71,51.8,5.78,10.54,233,235,13.5,0.5915
1560564000,61.8,69,51.5,5.42,10.07,232,236,11.3,0.6437
1560567600,61.4,70,51.4,4.86,9.15,233,236,13.1,0.6958
1560571200,60.9,72,51.7,4.78,9.04,233,235,9.7,0.748
1560574800,61.6,72,52.6,4.92,8.68,232,235,9.8,0.7719
1560578400,64.6,70,54.7,4.53,8.43,223,228,10.2,0.7676
1560582000,64.2,71,54.6,4.89,7.92,221,224,10.4,0.7632
1560585600,64.5,71,54.8,5.17,7.99,223,224,10.5,0.7589
1560589200,66.1,69,55.6,6.66,9.9,234,235,13.2,0.7546
1560592800,69.2,65,57,7.17,10.57,247,247,15.6,0.7502
1560596400,67.9,69,57.3,6.46,9.79,248,248,15,0.7459
1560600000,70.4,65,58.2,5.79,8.47,260,263,13.6,0.6845
1560603600,69.5,69,58.8,4.52,6.64,275,276,12.2,0.5661
1560607200,72.3,65,59.8,4.53,6.44,276,276,11.5,0.4477
1560610800,58.8,83,53.6,4.65,7.07,28,27,9.8,0.3292
1560614400,58.1,76,50.5,3.41,4.88,50,46,9.9,0.2108
1560618000,56.7,69,46.5,3.22,4.48,64,61,8,0.0923
1560621600,54.7,69,44.8,2.52,3.78,56,53,7.3,0.044
1560625200,53.3,66,42.3,2.06,3.98,61,62,5.1,0.0658
1560628800,51.5,71,42.4,1.92,4.21,62,62,4.3,0.0876
1560632400,51.7,71,42.6,2.33,5.22,59,58,4.1,0.1094
1560636000,50.8,71,41.9,2.62,5.9,50,51,4.9,0.1312
1560639600,50.7,74,42.6,2.55,5.81,42,42,4.9,0.153
1560643200,50.9,74,42.9,2.95,6.33,28,31,5.4,0.1748
1560646800,50.3,75,42.7,2.8,5.85,35,33,5.6,0.1965
1560650400,48.6,78,42,3,6.19,30,34,5.5,0.2183
1560654000,47.8,80,42,2.97,6.36,42,45,5.7,0.2401
1560657600,47.3,84,42.7,3.11,6.64,48,53,5.6,0.2619
1560661200,49.6,80,43.8,3.11,6.06,45,52,5.8,0.2597
1560664800,53.8,74,45.7,3.2,5.48,51,52,6.1,0.2336
1560668400,57.4,68,47.1,3.12,4.55,50,50,7.3,0.2074
1560672000,58.6,68,48,3.14,4.48,53,51,7.5,0.1813
1560675600,57.7,70,48,3.33,4.69,49,50,7.7,0.1551
1560679200,58.2,70,48.3,2.98,4.06,50,52,7.6,0.1289
1560682800,59.3,68,48.7,2.69,3.61,45,44,7.2,0.1028
1560686400,63,61,49.5,2.77,3.69,41,41,7,0.1092
1560690000,65.4,56,49.2,3.41,4.62,50,51,8.4,0.1483
1560693600,66.1,56,49.8,4.04,5.46,42,41,9.5,0.1873
1560697200,64.8,57,49.4,3.89,5.3,46,44,9.7,0.2264
1560700800,62.8,59,48.1,4.06,5.78,38,37,9.1,0.2655
1560704400,59,66,47.6,3.55,5.39,40,40,9.1,0.3045
1560708000,57,69,47.1,2.85,4.62,18,18,7.6,0.314
1560711600,55.3,73,46.8,2.12,4.44,8,14,5.7,0.2938
1560715200,54.8,74,46.8,1.57,3.62,27,28,4.1,0.2737
1560718800,54.8,74,46.7,1.41,3.18,8,24,2.7,0.2536
1560722400,54.2,76,46.7,1.62,3.67,22,29,3,0.2334
1560726000,54.4,76,46.9,1.55,3.14,15,22,3.3,0.2133
1560729600,54,75,46.2,2.1,4.3,25,25,4.1,0.1931
1560733200,53.7,74,45.6,2.16,4.38,34,35,4.4,0.173
1560736800,52.1,79,45.8,2.47,5.05,32,34,4.9,0.1529
1560740400,51.5,81,46,2.26,4.74,45,44,4.7,0.1327
1560744000,51.3,82,46.1,2.12,4.53,45,49,4.1,0.1126
1560747600,51.9,81,46.4,2.27,4.67,41,45,4.4,0.1018
1560751200,53.7,77,46.5,1.7,2.83,28,32,4.5,0.1004
1560754800,54.8,74,46.7,1.62,2.46,22,27,3.9,0.099
1560758400,58.2,69,48,1.93,2.64,21,25,5.2,0.0976
1560762000,60.9,65,49,2.06,2.73,29,28,5.7,0.0962
1560765600,61.9,64,49.6,1.72,2.3,36,34,5.7,0.0948
1560769200,64.4,60,50.3,1.53,2.06,32,29,5.2,0.0934
1560772800,66.3,58,51.1,1.3,1.72,32,36,5,0.092
1560776400,67,59,52.1,1.48,1.89,62,58,4.7,0.0906
1560780000,66.9,61,53,2.15,2.82,62,63,5.9,0.0892
1560783600,64.5,64,52.2,2.51,3.4,67,66,6.3,0.0878
1560787200,62,67,50.8,2.64,3.64,61,58,6.4,0.0864
1560790800,60.8,68,50.1,2.28,3.18,67,66,6.2,0.085
1560794400,60.1,64,48.1,2.66,4.19,56,57,5.6,0.0836
1560798000,57.3,72,48.3,1.43,3.24,65,56,5.4,0.0822
1560801600,55.2,78,48.3,1.33,3.06,103,79,2.6,0.0808
1560805200,54.9,80,49,0.8,2.3,90,88,2.1,0.0794
1560808800,53.9,87,50.2,1,2.1,53,87,1.2,0.078
1560812400,54.4,80,48.3,0.61,1.1,351,90,1.5,0.0766
1560816000,53.6,86,49.4,0.64,0.98,321,336,1.3,0.0752
1560819600,52.9,88,49.4,1.1,1.65,360,346,1.8,0.0738
1560823200,51.6,90,48.9,1.25,2.04,29,11,2,0.0724
1560826800,51,90,48.3,1.48,2.4,28,17,2.2,0.071
1560830400,51,89,47.9,1.96,2.75,15,10,2.4,0.0696
1560834000,52.8,87,48.9,1.79,2.88,27,20,3,0.0682
1560837600,59.1,72,50.1,0.76,2.21,23,18,3.3,0.0667
1560841200,63.6,62,50.4,0.72,0.94,56,58,3,0.0653
1560844800,66.7,55,49.9,0.64,0.72,51,56,3.3,0.0639
1560848400,69.4,50,49.9,0.61,0.81,81,83,3.6,0.0625
1560852000,71.7,48,50.8,0.81,1,97,96,4.1,0.0611
1560855600,73.6,47,52,0.73,0.92,74,77,4.1,0.0597
1560859200,74.9,47,53,1.17,1.43,70,78,4.6,0.0583
1560862800,75.4,47,53.6,1.65,2.14,76,79,5.4,0.0569
1560866400,73.7,48,52.8,3.51,4.72,85,85,8.4,0.0555
1560870000,71.1,50,51.4,3.7,5.1,92,91,8.8,0.0541
1560873600,69.2,54,51.8,2.6,3.7,92,88,8.7,0.0527
1560877200,67,58,51.5,2.28,3.23,105,106,6.4,0.0513
1560880800,65.4,58,50.2,1.75,3.36,103,120,5.4,0.0632
1560884400,62.1,68,51.4,1.41,3.45,98,107,3.2,0.0883
1560888000,60.3,68,49.5,2.06,4.89,129,121,3.7,0.1133
1560891600,59.7,65,48,2.28,5.37,142,135,3.9,0.1384
1560895200,59.8,63,47,2.37,5.63,152,147,4.3,0.1635
1560898800,58.9,67,47.9,1.87,4.9,164,160,4.1,0.1886
1560902400,58.3,67,47.3,2.43,5.89,171,170,4.2,0.2137
1560906000,58,68,47.4,1.93,5.36,159,166,4.3,0.2388
1560909600,57.7,68,47.4,2.12,4.96,161,171,3.2,0.2638
1560913200,57.2,71,47.8,2.2,5.52,177,185,3.9,0.2889
1560916800,56.7,78,49.9,1.92,4.83,208,204,3.8,0.314
1560920400,58.6,83,53.3,1.93,3.97,201,214,3.4,0.3204
1560924000,64.1,86,59.8,2.33,4.7,223,232,3.4,0.3082
1560927600,69.2,75,60.9,2.28,3.44,232,234,5.2,0.296
1560931200,73.5,66,61.6,2.42,3.18,246,246,5.9,0.2837
1560934800,74.7,61,60.5,2.91,3.9,266,269,6.6,0.2715
1560938400,73.3,64,60.6,2.83,3.82,312,315,6.9,0.2593
1560942000,71.2,72,61.8,1.65,2.34,14,20,7.3,0.247
1560945600,70.2,75,61.8,1.89,2.36,32,36,7.7,0.2348
1560949200,69.2,77,61.8,2.06,2.6,23,23,7.1,0.2226
1560952800,66.4,80,60,2.33,3.18,25,28,5.8,0.2103
1560956400,65.6,77,58.3,2.24,3.04,27,27,5.4,0.1981
1560960000,63.9,77,56.4,2.47,3.5,32,31,6.1,0.1859
1560963600,61.9,77,54.6,2.2,3.2,39,39,5.9,0.1736
1560967200,60.6,76,53,2.36,3.8,36,35,5.3,0.1758
1560970800,58.5,76,50.9,2.13,4.24,49,43,4.8,0.1923
1560974400,57.1,74,48.7,2.47,4.89,32,31,5,0.2089
1560978000,56.6,75,48.7,2.56,5.52,31,32,5,0.2255
1560981600,56.7,80,50.8,2.91,5.89,41,40,5.3,0.242
1560985200,56,87,52.2,3.08,6.12,36,38,5.4,0.2586
1560988800,54.5,93,52.6,3.3,6.3,35,36,6.1,0.2752
1560992400,54,94,52.3,3.58,6.9,27,30,6.6,0.2917
1560996000,54.1,95,52.6,3.72,7.11,24,28,6.8,0.3083
1560999600,54.2,95,52.8,3.81,7.33,23,26,7,0.3248
1561003200,54.2,95,52.8,3.74,7.07,34,33,7.1,0.3414
1561006800,54.1,96,53,3.76,7.26,29,30,7.2,0.352
1561010400,55.5,95,54,3.47,7.28,12,16,6.8,0.3567
1561014000,55.8,96,54.6,3.58,7.2,23,25,7,0.3613
1561017600,56.4,95,54.9,4.13,6.47,32,32,8.1,0.3659
1561021200,56.7,97,55.9,3.31,5.64,29,30,8.3,0.3706
1561024800,56.9,97,56,2.9,5.67,360,9,6.8,0.3752
1561028400,56.1,97,55.2,3.8,7.28,2,9,7.4,0.3799
1561032000,55.5,96,54.3,4.06,7.74,10,14,8.3,0.3871
1561035600,54.3,95,53,4.23,7.92,7,10,8.4,0.397
1561039200,54.2,94,52.5,4.52,9.14,5,10,9.2,0.4068
1561042800,54.8,92,52.5,4.54,10.36,8,13,8.9,0.4166
1561046400,54.4,89,51.2,5.34,9.59,13,16,10.5,0.4265
1561050000,53.8,88,50.3,5.09,9.66,20,21,10.5,0.4363
1561053600,57.4,82,52,4.11,7.7,356,359,10,0.4449
1561057200,56.1,79,49.8,3.55,7.72,350,356,7.9,0.4523
1561060800,54.6,79,48.1,3.16,7.54,349,354,6.5,0.4596
1561064400,54.4,75,46.7,3.36,7.91,337,344,6,0.467
1561068000,54.2,76,46.6,3.28,7.89,329,338,6,0.4744
1561071600,54.1,78,47.3,3.66,8.36,325,334,6.6,0.4817
1561075200,53.6,80,47.6,3.58,8.04,330,339,6.8,0.4891
1561078800,52,82,46.8,3.45,7.57,343,352,6.6,0.4964
1561082400,50.3,84,45.6,2.96,6.71,348,3,6.4,0.5038
1561086000,49.2,86,45.3,2.73,6.1,336,358,5.3,0.5112
1561089600,48.5,88,45.2,3.1,6.74,339,354,5.4,0.5185
1561093200,50.8,83,45.8,3.2,6.41,346,357,5.9,0.4906
1561096800,56.8,73,48.2,2.79,5.49,339,350,5.8,0.4273
1561100400,60.9,67,49.7,2.92,4.33,338,341,6.8,0.364
1561104000,64.4,61,50.6,3.16,4.44,325,329,7.5,0.3008
1561107600,66.6,56,50.4,3.72,5.22,336,340,8.7,0.2375
1561111200,67.4,53,49.9,4.08,5.46,343,346,9.5,0.1743
1561114800,67.9,51,49.2,4.37,5.85,349,352,10.2,0.111
1561118400,68.2,51,49.2,4.18,5.57,349,351,10.3,0.0841
1561122000,68.6,52,50.2,4.14,5.54,352,353,9.8,0.0934
1561125600,67.2,51,48.3,4.31,5.92,4,5,9.8,0.1028
1561129200,65.8,49,46.2,4.81,6.67,12,13,10.9,0.1122
1561132800,63.8,54,46.9,3.76,5.19,25,25,10.6,0.1216
1561136400,62.1,58,47.2,3.04,4.25,27,27,8.5,0.1309
1561140000,61.8,61,48.1,2.12,3.26,45,47,6.7,0.1424
1561143600,59.4,65,47.8,0.95,1.5,72,53,4,0.1558
1561147200,57,74,48.8,0.61,0.91,279,354,1.3,0.1693
1561150800,52.9,87,49.2,1.3,2.22,328,8,2,0.1828
1561154400,53.4,82,48,2.53,4.75,9,22,4.3,0.1962
1561158000,52.7,78,46,2.57,5.42,13,23,4.3,0.2097
1561161600,52.3,74,44.1,3.03,6.73,8,11,5.2,0.2232
1561165200,52.2,71,43,2.8,6.71,360,3,5.2,0.2366
1561168800,51.5,73,43.1,2.7,6.87,2,8,4.9,0.2501
1561172400,50.5,79,44.1,2.42,5.8,7,15,4.7,0.2636
1561176000,49.8,84,45,2.04,5.29,11,22,4.2,0.277
1561179600,51.5,82,46.3,2,4.2,357,25,3.8,0.2649
1561183200,57.2,73,48.4,1.56,3.47,40,46,3.4,0.2271
1561186800,61.3,67,50.1,1.35,1.98,42,41,4.1,0.1893
1561190400,64.7,61,50.9,1.42,1.98,51,49,4.7,0.1516
1561194000,68.1,53,50.5,1.44,2,56,53,4.8,0.1138
1561197600,70.9,46,48.9,1.86,2.58,36,36,5.6,0.076
1561201200,72.1,44,48.9,2.84,3.84,39,39,7.3,0.0383
1561204800,72.3,43,48.7,3.32,4.53,46,45,8.4,0.02
1561208400,72,42,47.8,3.26,4.46,50,48,8.4,0.0211
1561212000,71.2,43,47.4,3.2,4.26,51,51,8.2,0.0223
1561215600,70,45,47.7,2.94,4,55,53,7.8,0.0234
1561219200,68.8,46,47.4,2.92,3.98,52,51,7.3,0.0246
1561222800,67.1,49,47.1,2.83,4.17,45,44,7,0.0257
1561226400,65.4,54,48.4,2.34,3.82,50,47,6.3,0.0269
1561230000,59.8,67,49,1.77,4.14,43,37,4.3,0.0281
1561233600,57,68,46.5,2.72,5.85,36,33,4.6,0.0292
1561237200,55.4,64,43.2,2.42,5.81,38,42,4.8,0.0304
1561240800,53.5,70,43.9,2.11,4.88,59,55,4,0.0315
1561244400,51.9,76,44.7,1.65,4.14,76,70,3.6,0.0327
1561248000,51,79,44.8,1.8,2.83,146,98,2.9,0.0339
1561251600,50,83,45.1,1.36,2.3,197,146,2.4,0.035
1561255200,48.4,85,44,1.9,3.14,198,171,3.7,0.0362
1561258800,47.7,85,43.6,2.36,3.52,216,187,4,0.0373
1561262400,47.6,85,43.3,1.66,3.61,213,194,3.9,0.0385
1561266000,50.1,81,44.4,1.6,2.83,176,188,2.8,0.0417
1561269600,57.7,66,46.4,0.73,1.17,106,160,2.8,0.0471
