,Date,Close,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,GSPC,HSI,IXIC,SSEC,RUT,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,AUD,Brent,CAC.F,copper.F,WIT.oil,DAX.F,DJI.F,EUR,FTSE.F,gold.F,HSI.F,KOSPI.F,NASDAQ.F,GAS.F,Nikkei.F,NZD,silver.F,RUSSELL.F,S.P.F,CHF,Dollar.index.F,Dollar.index,wheat.F,XAG,XAU
1014,16080,16437.05078,-0.36286557,-0.000468781,-0.001092192,-0.00412555,0.006443787,-0.199996797,-0.259893129,1.664284747,3.746137999,16428.63053,16324.37125,16057.3803,15304.08252,0.01,0.05,0.06,1.64,2.88,0.011274081,0.014885808,4.5,5.2,0.001944416,-0.000133532,0.002079041,0.000612451,-0.006672637,-0.008353921,-0.009551801,0.00010551,-0.004594895,0.014354124,-0.004766053,0.007618234,0.006025826,0.007263177,0.005479942,0.002306687,0.002585644,0.004446376,-0.007064421,0.005335221,0.004395777,2.87,2.83,2.82,0.04,0.05,0.7,2.32,5.14,5.15,5.19,0,-0.113636364,-0.062857143,1.09,0.81,0.56,0.98,1.16,0.54,-0.06,0.45,0.78,1.42,0.33,-0.82,0.39,1.2,0.06,0.58,2.74,0.59,0.26,-0.53,-0.48,-0.42,-2.8,2.76,1.56
1015,16083,16257.94043,-20.28739751,-0.010896745,-0.000468781,-0.001092192,-0.00412555,-1.017705725,-1.337930807,0.48742173,3.29434263,16397.59596,16318.0445,16065.2454,15313.57364,0,0.03,0.06,1.6,2.84,-0.010174261,0.003013864,4.47,5.18,0.000923595,-0.00840413,0.005468058,-0.000463193,0.005235158,-0.016798252,-0.008531121,-0.002533228,-0.013506599,-0.029411792,-0.008271615,-0.019598031,0.002980737,0.002566847,0.003898316,-0.012576217,0.001860689,-0.014700592,-0.001854673,-0.014117337,-0.011086496,2.84,2.81,2.78,0.03,0.06,0.71,2.34,5.12,5.15,5.18,0,0,-0.024390244,0.63,-0.47,0.27,0.38,-0.99,0.34,-1.02,0.01,0.18,0.34,-0.11,0.81,-1.46,5.45,-2.4,0.89,0.7,-1.21,-1.24,-0.39,-0.17,-0.19,0.84,1.34,0.51
1016,16084,16373.86035,-1.066285868,0.00713005,-0.010896745,-0.000468781,-0.001092192,-0.95021279,-0.790271611,0.941491827,3.925648073,16393.2804,16323.3603,16077.34795,15324.12376,0,0.04,0.06,1.65,2.88,0.007654456,0.002804487,4.5,5.22,-0.006326428,-0.008013545,-0.002026761,-0.001472973,0.01989808,0.016778346,0.008978638,0.002328053,0.000693258,0.022870183,0.00065845,0.005783866,0.002563801,0.001435462,0.003190253,0.010817972,-0.00425888,0.016949947,0.008597923,0.013361399,0.008475859,2.88,2.84,2.82,0.04,0.06,0.72,2.34,5.16,5.18,5.22,0,0,0.03125,-0.96,-0.34,0.23,-0.35,0.86,0.31,0.52,0.05,0.19,-0.46,-0.3,-0.2,1.83,2.22,-0.76,0.06,-0.54,1.08,0.99,0.39,0.19,0.19,1.13,-0.69,-0.67
1017,16085,16481.93945,-0.114795126,0.00660071,0.00713005,-0.010896745,-0.000468781,0.116622256,-0.571410056,1.14963842,3.760688065,16409.40023,16338.46308,16093.21428,15335.64431,0.01,0.04,0.06,1.68,2.9,0.017688551,-0.012385138,4.5,5.22,0.002694944,0.010308818,0.005991546,-0.000348068,0.020077184,-0.00420087,0.013718985,0.000844616,0.030308277,0.027389576,0.017767098,-0.003430226,0.013539288,0.007832242,0.020260951,0.005166188,0.004858029,0.007616474,-0.001723873,0.00680739,0.004090616,2.89,2.86,2.84,0.03,0.05,0.72,2.32,5.16,5.18,5.21,0,0.051282051,0.018181818,-0.56,0.7,1.33,0.53,1.71,1.98,0.67,-0.54,0.74,-0.57,0.62,0.35,0.69,-1.01,2.33,-0.52,-0.73,0.77,0.46,0.64,0.47,0.46,-2.07,-0.35,-0.27
1018,16086,16417.00977,4.190779813,-0.003939445,0.00660071,0.00713005,-0.010896745,-0.168746764,-0.14804042,0.363501635,3.412542585,16410.78378,16345.94371,16105.91214,15346.40417,0.01,0.04,0.07,1.66,2.86,-0.002559181,0.004449838,4.48,5.18,-0.004401209,0.003762735,9.13E-05,0.000795862,-0.00557983,-0.000176843,-0.005120666,-0.001687806,-0.008404774,0.00353648,-0.000215582,0.001619792,-0.002954662,-0.000659834,-0.001653989,-0.00134712,0.003685711,0.000903954,0.000174477,0.001519639,-0.000881929,2.85,2.82,2.79,0.03,0.06,0.7,2.32,5.11,5.14,5.17,0.166666667,0,-0.011904762,-1.07,-0.04,-0.25,-0.44,-0.22,-0.02,-0.51,0.11,0,0.15,0.27,0.2,-0.08,1.32,-0.38,0.22,-0.39,-0.07,-0.29,-0.36,-0.15,-0.15,0.84,-0.45,0.07
1019,16087,16458.56055,0.456315652,0.002530959,-0.003939445,0.00660071,0.00713005,0.130861468,-0.069397048,-0.129371761,1.797324122,16419.47046,16356.66913,16119.74149,15357.4704,0.01,0.05,0.07,1.64,2.84,0.004490058,0.006846557,4.47,5.17,-0.000539672,-0.002639365,-0.001479695,0.001623592,-0.024501616,0.009626067,-0.022794154,0.004437859,-0.014917799,-0.013824831,0,0.00222359,0.00190541,0.002039485,0.002598349,-0.003895175,0.006392449,-0.005003891,-0.009266228,-0.004006334,-0.003158229,2.83,2.79,2.77,0.04,0.06,0.7,2.33,5.1,5.12,5.16,0,-0.024390244,-0.012048193,-0.44,-0.57,0.19,-0.38,0.44,0.25,0.45,-0.58,0.19,0.94,0.84,-0.92,-0.29,-1.28,0.19,-1.14,1.21,-0.12,-0.11,0.59,0.42,0.38,-1.62,0.9,0.91
1020,16091,16414.43945,-0.852854325,-0.002680738,0.002530959,-0.003939445,0.00660071,0.962600544,-0.064901622,-0.388209193,1.454714198,16418.55573,16362.17106,16131.29827,15367.9875,0.01,0.04,0.07,1.67,2.85,0.005853555,-0.0096,4.46,5.15,0.004352729,-0.000671173,0.001866081,-0.000496212,0.01553624,0.018618161,-0.010910421,-0.010835252,0.001032473,-0.005772485,0.002371222,-0.00665595,-0.000838795,0.00073214,-0.001317859,0.002773752,-0.004332726,0.006713318,0.001677855,0.00623907,0.002180103,2.84,2.81,2.78,0.03,0.06,0.69,2.3,5.08,5.11,5.14,0,0,0.018292683,-0.07,0.36,0.02,1.59,1.12,0.19,-0.28,0.07,-0.05,-1.02,0.78,0.7,0.6,3.2,0.77,-0.11,-2.37,0.48,0.25,0.01,-0.16,-0.15,-0.18,-2.02,-1.03
1021,16092,16373.33984,-0.663780402,-0.002503869,-0.002680738,0.002530959,-0.003939445,-0.003178896,-0.95336148,-0.793425385,0.938283002,16410.33466,16363.23476,16140.7901,15377.99101,0,0.04,0.07,1.72,2.87,0.019468839,0.002423263,4.48,5.17,0.00311371,-1.92E-05,0.001424345,-0.00036407,0.004443885,-0.006166267,-0.011411221,0.003084133,-0.009970741,-0.006635278,0.003655871,-0.006294447,0.000256683,-0.001170566,-0.00102874,0.000574865,0.002133053,0.004079795,0.02162812,0.004737581,0.00027782,2.87,2.83,2.8,0.04,0.07,0.69,2.3,5.1,5.13,5.17,0,0.1,0.02994012,0.52,1.44,0.06,-0.5,1.83,-0.07,-0.23,-0.1,0.01,-0.27,0.03,-0.1,0.3,5.82,0.25,-0.11,-0.32,0.53,0,0.13,0.1,0.09,-0.13,-0.6,-0.4
1022,16093,16197.34961,2.7127852,-0.010748585,-0.002503869,-0.002680738,0.002530959,-1.726676917,-1.612068351,-2.288220567,-0.596889038,16371.61011,16347.43617,16143.00812,15386.14383,0.01,0.04,0.05,1.62,2.79,0.009133368,0.017727639,4.43,5.11,0.005266678,0.003953081,0.01221736,0.000115883,0.008467689,-0.01154401,-0.006540977,-0.016751506,-0.019447803,0.003618174,-0.006856653,-0.009297058,-0.010178086,-0.007764089,-0.009163508,-0.008889577,-0.015091666,-0.005684685,-0.004663811,-0.007525684,-0.009596013,2.78,2.75,2.74,0.03,0.04,0.68,2.32,5.06,5.07,5.1,-0.285714286,-0.113636364,-0.058139535,-0.94,-0.64,-1.03,-1.57,0.61,-0.84,-1.02,1.09,-0.8,1.9,-1.45,-1.18,-0.19,0.87,-0.82,-0.07,1.07,-0.59,-0.78,-1.54,-0.96,-0.9,1.56,1.31,2.25
1023,16094,15879.11035,-2.018572421,-0.019647613,-0.010748585,-0.002503869,-0.002680738,-3.276476177,-3.439693994,-3.419666088,-2.924884587,16282.0647,16302.83371,16132.65919,15391.04897,0.04,0.04,0.06,1.58,2.75,-0.005862388,0.003167063,4.45,5.1,0.004391365,-0.012089635,0.000981805,8.28E-05,-0.018177534,-0.030684946,-0.033694772,-0.022967404,-0.024437772,0.020798668,-0.018770184,-0.021862462,-0.027911905,-0.016181125,-0.024817726,-0.020875449,-0.012485312,-0.021500958,0.005979902,-0.024112947,-0.022878596,2.71,2.71,2.69,0,0.02,0.65,2.35,5.04,5.06,5.06,0.2,-0.051282051,-0.024691358,-0.97,0.28,-2.8,-0.54,-0.7,-2.68,-2.07,-0.12,-1.78,0.15,-1.31,-0.47,-2.26,9.56,-1.66,-1.08,-1.22,-2.74,-2.32,-0.31,0.01,0.02,-0.64,-0.65,0.39
1024,16097,15837.87988,-1.720578246,-0.002596523,-0.019647613,-0.010748585,-0.002503869,-3.771172225,-3.645245768,-3.837952191,-3.895665154,16201.30382,16258.55239,16121.09922,15395.49505,0.04,0.05,0.07,1.61,2.78,-0.008690255,-0.005130229,4.48,5.14,-0.008673995,-0.012769662,-0.004580263,-0.000479989,0.008112524,-0.003405591,0.004809579,-0.007394316,0,-0.021189948,0.001099362,0.000738007,-0.004063505,-0.016957546,-0.00455704,-0.004876294,-0.021111789,-0.010794085,-0.010266804,-0.014334057,-0.00529086,2.74,2.73,2.71,0.01,0.03,0.66,2.36,5.07,5.09,5.1,0.166666667,0,0.018987342,0.64,-1.1,-0.43,-0.3,-0.95,-0.15,-0.18,-0.04,-1.51,-0.07,-2.23,-1.26,-0.83,-6.46,-3.24,0.24,-1.24,-1.18,-0.35,0.19,0.09,0.07,-0.42,-0.95,-0.96
1025,16098,15928.55957,-2.66233203,0.005725494,-0.002596523,-0.019647613,-0.010748585,-2.960076001,-2.025969165,-3.023056486,-3.336793907,16151.71396,16227.12451,16113.54864,15400.79918,0.05,0.05,0.07,1.59,2.77,0.017428512,-0.007338358,4.48,5.12,0.00512174,0.005987261,0.004755017,-0.000132475,-0.079927409,0.021098669,0.015556402,0.001778919,0.011798911,0.006661144,0.009444323,0.007690729,0.009827335,0.003297298,0.006170614,0.006140652,-0.000703445,0.003514012,0.002563758,0.009319616,0.008564998,2.72,2.72,2.7,0,0.02,0.64,2.35,5.05,5.07,5.07,0,0.027027027,-0.01242236,0.46,0.67,0.99,-0.27,1.77,0.38,0.56,-0.02,0.25,-1,0.39,0.42,-0.06,3.84,0.4,0.29,-1.46,0.98,0.7,0.1,0.06,0.06,0.35,-0.66,-0.04
1026,16099,15738.79004,-1.854011057,-0.011913791,0.005725494,-0.002596523,-0.019647613,-3.875506226,-3.878561923,-4.791920122,-4.63818236,16076.63688,16180.61646,16098.85223,15404.16227,0.04,0.04,0.07,1.52,2.69,-0.001538619,0.01018981,4.43,5.07,-0.00029804,0.005552254,0.002825113,0.000463722,-0.011352397,-0.025936113,-0.006677062,-0.013318491,-0.003767546,0.010752688,-0.008050457,-0.005645593,-0.006764181,-0.004260305,-0.00746044,-0.010209232,0.008240595,-0.011354437,0.005592863,-0.013872329,-0.010322994,2.65,2.65,2.62,0,0.03,0.64,2.38,5,5.03,5.03,0,-0.052631579,-0.044025157,-0.44,0.41,-0.67,-0.52,-0.05,-0.64,-1.12,-0.04,-0.51,0.9,0.78,1.29,-0.8,10.41,2.53,-0.52,1.06,-1.43,-0.95,-0.32,-0.1,-0.09,-2.65,0.87,0.94
1034,16111,15801.79004,-11.54284802,0.000488155,0.010592794,0.012195401,-0.000324357,2.790579722,-0.227870424,-3.990449263,-3.864809755,15737.56966,15881.52956,15970.87868,15421.47723,0.07,0.07,0.1,1.48,2.7,0.00140028,0.014095692,4.48,5.12,0.00541539,0.004753094,-0.002890983,0.000396629,0.017914898,-0.000581566,-0.00555784,0.011439349,0.002119446,0.006564497,0.003306172,-0.011702418,0.002116681,0.003028121,-0.00129646,0.001569235,-0.002661656,0.005407372,0.020332604,0.001952381,-0.000491227,2.63,2.63,2.6,0,0.03,0.64,2.42,5.02,5.05,5.05,0.111111111,0.066666667,0.006802721,-0.11,-0.86,0.19,0.03,0.18,-0.13,0,0.09,0.29,0.91,-0.05,0.12,0.55,-4.1,1.59,-0.31,0.95,0.26,0.07,-0.1,-0.04,-0.06,1.34,0.25,0.62
1035,16112,15994.76953,-1.097663558,0.012212508,0.000488155,0.010592794,0.012195401,3.557920037,0.415668226,-2.556711871,-1.618722249,15784.33327,15892.31432,15971.81558,15427.18163,0.05,0.05,0.1,1.54,2.75,-0.001598082,0.003915427,4.5,5.14,-9.87E-05,-0.003813731,0.001730558,-0.000660786,0.013176022,0.002549433,0.015169701,0.020863083,0.012160698,0.010054321,0.009885787,0.014745298,0.010901233,0.012303552,0.020334986,0.011062114,0.017781922,0.01033706,0.008438849,0.00932312,0.011936811,2.7,2.7,2.65,0,0.05,0.64,2.39,5.04,5.09,5.09,0,0.09375,0.040540541,1.01,0.05,1.13,-0.06,-0.12,1.91,1.21,-0.06,1.22,1.2,1.79,0.4,0.99,5.35,0.73,0.64,-0.36,0.88,1.04,0.13,-0.04,0,0.62,0.85,1.33
1036,16113,15963.94043,0.412347394,-0.001927449,0.012212508,0.000488155,0.010592794,3.391853263,1.430544473,-2.500402593,-2.503502004,15816.98912,15899.13586,15971.50675,15432.52252,0.01,0.05,0.09,1.59,2.8,0.004201681,0.005850234,4.54,5.16,0.002434674,0.003789118,-0.004305355,0.000198367,-7.46E-05,-0.034661015,-0.001572985,-0.005915919,0.001567125,0.008071106,0.000435088,0.002642074,0.005178268,0.000344659,0.006459749,-0.000269262,0.01469785,0.002443358,0.002987245,0.00299338,0.000334247,2.79,2.75,2.71,0.04,0.08,0.62,2.36,5.07,5.11,5.15,-0.1,0,0.032467533,-0.13,0.1,0.49,1.41,0.43,0.68,0.09,-0.33,0.23,0.4,1.63,0.36,0.33,-0.04,-0.45,-0.01,0.93,0.51,0.19,0.24,0.05,0.05,-0.55,0,-0.05
1037,16114,16027.58984,0.040131139,0.003987074,-0.001927449,0.012212508,0.000488155,2.553404345,1.129307163,-1.048071253,-2.756651366,15855.28016,15911.36957,15973.70608,15438.44359,0.01,0.03,0.08,1.51,2.73,-0.001095836,0.005040714,4.49,5.12,0.009800155,-0.000497415,-0.001317176,0.000297491,0.015879219,0.022763098,0.001969358,0.001514824,0.008866464,0.003736322,-0.000217482,0.003842754,0.001695461,-0.002337093,0.005950685,0.005810025,-0.005396253,0.009373284,-0.00547604,0.013465308,0.005387438,2.72,2.7,2.65,0.02,0.07,0.63,2.39,5.04,5.09,5.11,-0.111111111,-0.085714286,-0.050314465,-0.51,-0.06,0.2,-0.27,-0.02,0.7,0.23,0.64,-0.15,0.39,-0.44,-0.93,0.73,8.32,-1.83,0.28,0.78,1.2,0.4,-0.78,-0.45,-0.45,1.47,1.23,0.89
1038,16115,16154.38965,-0.37802682,0.007911346,0.003987074,-0.001927449,0.012212508,2.281295069,2.901741531,1.733593948,-1.599683022,15909.6637,15934.51434,15980.79171,15445.56743,0.01,0.02,0.07,1.53,2.75,0.000398923,0.018518519,4.5,5.13,0.002848298,-0.002742273,-0.001509928,0.000198269,-0.000808106,0.000419916,0.011792413,0.002160804,0.002067948,0.000265834,0.00326231,0.029312053,0.006339346,0.000630717,0.006838849,0.004809217,0.005994933,0.000789993,0.008314437,0.001237092,0.005274456,2.74,2.73,2.68,0.01,0.06,0.63,2.38,5.06,5.11,5.12,-0.125,0,0.013245033,0.59,0.32,0.6,0.42,-0.05,0.55,0.93,0.09,-0.01,1.43,0.74,1.38,0.27,-0.17,-1.17,0.34,4.5,0.17,0.59,-0.07,-0.25,-0.21,0.5,4.78,1.25
1039,16119,16130.40039,0.007554973,-0.001484999,0.007911346,0.003987074,-0.001927449,2.079576752,4.92818872,1.846967588,-1.993856966,15949.79765,15953.17015,15986.65872,15452.38168,0.02,0.05,0.08,1.5,2.71,0.022231084,0.000568182,4.47,5.11,0.00376173,-0.0012331,-0.001940368,8.26E-05,0.003676522,-0.010354028,-0.003496504,-0.006360543,0.005846947,-0.005316348,0,-0.000425045,-0.002172782,0.019929138,-0.000271166,0.001158474,0.012974492,0.006776539,0.001520912,0.010676917,0.003558448,2.69,2.66,2.63,0.03,0.06,0.64,2.4,5.03,5.06,5.09,0.142857143,-0.03125,-0.019607843,-0.04,1.17,-0.09,1.82,1.83,0.08,-0.26,0.36,1.09,-0.29,0.23,0.04,0.28,0.43,2.98,-0.71,0.28,1.07,0.05,-0.38,-0.16,-0.16,2.45,1.11,-0.56
1040,16120,16040.55957,0.526715231,-0.005569659,-0.001484999,0.007911346,0.003987074,0.28628133,3.854387028,0.703139537,-2.277749929,15966.29981,15961.49295,15988.77248,15458.2342,0.04,0.06,0.09,1.53,2.73,0.008972108,-0.000189286,4.5,5.14,-0.002019152,0.0026455,-0.000419861,0.000545085,-0.015787853,-0.017729363,-0.009746589,-0.005750233,-0.021029303,0.002405131,-0.013006763,-0.001275678,0.002399176,4.42E-05,2.79E-05,-0.006524484,0.003400026,-0.008151506,0.011084147,-0.010684673,-0.006287346,2.69,2.67,2.64,0.02,0.05,0.64,2.41,5.05,5.08,5.1,0.125,0.064516129,0.02,-0.31,0.01,0.18,-0.15,0.86,-0.16,-0.56,-0.18,0.08,-0.31,0.24,-0.71,-0.56,10.77,-0.47,-0.36,-0.21,-1,-0.65,0.07,0.17,0.16,1.35,-1.78,-0.74
1041,16121,16133.23047,-0.704985166,0.005777286,-0.005569659,-0.001484999,0.007911346,1.060452711,4.488274974,2.506167431,-1.466465469,15996.65084,15977.84891,15994.4375,15464.95058,0.02,0.05,0.08,1.57,2.76,-0.002513049,-0.003218478,4.52,5.15,-0.00061668,-0.000205254,0.010829666,0.001502295,-0.0115749,0.006966385,-0.011023583,0.008075055,0.005588614,0.006398347,0.002196398,0.015114487,0.003314859,0.002398194,-0.004265009,0.006031458,-0.011932283,0.006984417,-0.001760503,0.011357054,0.006109611,2.74,2.71,2.68,0.03,0.06,0.63,2.39,5.07,5.1,5.13,-0.111111111,0.03030303,0.026143791,0.07,-0.15,0.36,-0.36,-0.38,-0.52,0.52,-0.11,0.11,-0.27,-1.16,-0.36,0.47,-1.38,-2.37,0.35,-0.35,1.15,0.59,0.11,0.16,0.19,-0.73,1.3,0.85
1042,16122,16103.29981,25.93961823,-0.001855218,0.005777286,-0.005569659,-0.001484999,0.472372713,3.037838643,1.607014415,-0.580649343,16016.04156,15989.79661,15998.70661,15471.30232,0.02,0.05,0.08,1.56,2.73,-0.006492248,0.005318139,4.44,5.11,-0.000849732,9.76E-06,0.003044264,0.001153878,-0.011107985,-0.008690618,-0.007165605,-0.009309375,0.000520997,0.006092715,-0.000657528,-0.003565104,0.005870711,0.003684148,0.003961034,-0.001918723,0.007777062,-0.00097003,-0.011730446,0.002159854,-0.000968243,2.71,2.68,2.65,0.03,0.06,0.67,2.38,5.03,5.06,5.09,0,-0.029411765,-0.006369427,-0.32,-0.41,0.39,0.36,-0.7,0.61,-0.04,0.16,0.5,0.52,0.93,1.43,-0.19,1.17,2.84,-0.25,0.44,0.29,-0.11,-0.2,-0.06,-0.06,-0.97,0.05,0.04
1043,16125,16207.13965,-1.025638476,0.006448358,-0.001855218,0.005777286,-0.005569659,0.326536633,2.615280966,3.237753413,2.0657914,16050.78667,16010.49595,16006.88045,15478.62408,0.02,0.05,0.08,1.57,2.75,0.006242076,0.008690724,4.45,5.13,-0.001696709,0.001964618,0.000747499,0.001317198,0.004378915,0.01447684,0.01403368,-0.004479852,0.007290366,-0.007635624,0.010526404,0.014837452,0.008689638,0.004065428,0.005383712,0.006186513,-0.007961617,0.006933431,-0.017508256,0.008517764,0.006075458,2.73,2.7,2.67,0.03,0.06,0.68,2.38,5.05,5.08,5.11,0,0.060606061,0.006410256,0.68,0.72,1.05,0.69,0.61,0.26,0.58,-0.04,0.35,1.09,-0.9,-0.18,0.64,-11.25,0.07,0.57,1.14,0.75,0.64,0.12,-0.06,-0.05,1.21,0.82,1.03
1044,16126,16179.66016,-4.389156581,-0.001695518,0.006448358,-0.001855218,0.005777286,0.305384639,2.391312099,5.248623291,2.157992582,16074.21821,16026.60683,16013.65613,15485.59956,0.04,0.05,0.08,1.53,2.7,-0.009401958,0.003184117,4.39,5.08,0.001415826,-0.000302381,-0.004787617,0.001151032,-0.0104066,0.018591188,-0.000790866,0,-0.017232466,-0.003979783,0,-0.00134803,-0.001036421,-0.005155901,-0.000987834,-0.001347682,-0.003187401,-0.001253298,-0.020449428,-0.000510917,-0.001517839,2.66,2.65,2.62,0.01,0.04,0.69,2.38,5,5.03,5.04,0,-0.028571429,-0.025477707,-0.2,-1.02,-0.06,-0.63,-0.96,0.24,0.01,0.08,-0.23,0.35,-0.16,0.73,0.01,-6.41,1.08,-0.01,-0.39,0.14,0.01,-0.25,-0.06,-0.07,0,-0.77,0.28
1045,16127,16198.41016,-0.445764909,0.001158862,-0.001695518,0.006448358,-0.001855218,0.984071568,1.273170111,4.876388522,1.694130501,16096.79857,16042.96905,16020.90138,15492.69221,0.04,0.05,0.08,1.5,2.67,0.007142857,-0.005414488,4.37,5.05,0.00121751,-0.003239593,0.002269686,0.00428677,-0.009021976,0.004130333,0.001187139,0,-0.004909679,-0.001864678,-0.000651107,-0.005399201,-0.003995798,-0.004582359,-0.003878522,2.17E-05,0.005387783,0.001042594,0.003458346,0.006618698,-0.000368978,2.63,2.62,2.59,0.01,0.04,0.68,2.38,4.97,5,5.01,0,-0.029411765,-0.019607843,-0.58,0.01,-0.35,-2.07,0.75,-0.36,-0.06,-0.42,-0.45,-1.1,0.31,0.37,-0.4,-4.73,0,-0.18,-3.23,0.41,-0.23,0.44,0.36,0.36,-1.92,-2.66,-0.75
1046,16128,16272.65039,0.880551055,0.00458318,0.001158862,-0.001695518,0.006448358,0.86417858,1.933795496,5.391240265,3.392003773,16128.77162,16064.84346,16030.77389,15500.45298,0.04,0.04,0.07,1.49,2.65,-0.002428835,0.000375446,4.33,5.01,-0.000533662,0.001458659,0.004700512,3.27E-05,0.019947855,0.000917224,0.007905178,0.002743936,-0.001057286,0.010408326,0,0.000521923,-0.000118269,0.001632488,-0.007597023,0.004948083,0.017414654,0.006260424,0.002988347,0.005263489,0.004623169,2.61,2.61,2.58,0,0.03,0.68,2.36,4.94,4.97,4.97,-0.125,0,-0.006666667,-0.03,-0.51,-0.03,-1.01,-0.19,-0.78,0.58,0.15,0.04,0.26,1.11,0.17,0.76,-7.09,-0.27,0.66,-0.13,0.7,0.65,-0.27,-0.19,-0.19,-2.48,0.14,0.05
1047,16129,16321.70996,-4.186645402,0.003014848,0.00458318,0.001158862,-0.001695518,1.356306836,1.835086372,4.435347892,2.985117297,16163.85132,16089.30694,16042.18315,15508.6247,0.04,0.05,0.08,1.51,2.66,0.001947799,-0.004316007,4.32,5.01,0.001418858,-0.001847555,-0.001167385,0.000588736,-0.002710124,0.00547025,-0.00117651,0.008318761,0.002293191,0.011885895,0.008034723,0.004486655,0.002658986,-8.80E-05,0.010820445,0.002782689,0.000384667,-0.002502948,0.004370518,-0.004133132,0.002697759,2.62,2.61,2.58,0.01,0.04,0.69,2.35,4.93,4.96,4.97,0.142857143,0,0.013422819,-0.41,0.1,0.14,0.09,0.19,0.69,0.22,0.69,-0.22,-0.77,0.64,-0.08,-0.17,2.17,-0.67,0.25,-0.52,-0.45,0.19,-0.93,-0.73,-0.73,1.69,-0.28,-0.38
1048,16132,16168.03027,-1.360442818,-0.009415661,0.003014848,0.00458318,0.001158862,-0.241309545,0.084439123,2.367660498,2.98863086,16164.61113,16096.8044,16047.11833,15515.18594,0.04,0.05,0.08,1.46,2.6,0.023911353,0.017338862,4.29,4.97,0.002225021,-0.007883665,-0.005448171,0.002729472,0.002888485,-0.006407089,-0.013741579,-0.006079081,-0.010735674,-0.01383456,-0.005816373,-0.007998307,-0.026589799,-0.014875882,-0.034377598,-0.007378511,-0.014725734,-0.007154005,0.009207356,-0.005638102,-0.009214617,2.56,2.55,2.52,0.01,0.04,0.68,2.37,4.89,4.92,4.93,0,-0.03030303,-0.033112583,0.1,1.95,-2.61,-0.59,2.27,-3.02,-0.98,-0.49,-1.39,2.17,-1.69,-0.64,-0.72,-2.54,-1.55,-0.2,0.16,0.56,-0.78,0.35,0.46,0.49,5.68,0.94,1.85
1049,16133,16395.88086,-0.412628217,0.014092662,-0.009415661,0.003014848,0.00458318,1.336373576,1.645839295,3.759642538,6.655138081,16206.66017,16125.28787,16060.7953,15523.94908,0.06,0.05,0.08,1.54,2.7,-0.016138219,-0.010929974,4.37,5.05,-0.003633784,0.001056246,0.001554816,0.000195596,0.006593855,0.011451429,0.021098686,0.019440782,0.018679933,0.016675517,0.012784398,0.010680597,0.024477503,0.017202299,0.024603425,0.015267701,0.006975834,0.017457371,-0.001812906,0.027449114,0.015506577,2.64,2.65,2.62,-0.01,0.02,0.68,2.35,4.97,5,4.99,0,0.03125,0.054794521,0.15,-1.71,2.46,1.27,-1.52,2.25,1.44,0.07,1.71,-0.91,0.92,0,1.31,3.9,1.44,0.21,-1.21,2.59,1.55,0.49,0.11,0.11,1.38,-1.12,-1.18
1050,16134,16360.17969,5.395176825,-0.002177448,0.014092662,-0.009415661,0.003014848,0.998675367,1.992574614,2.284560314,5.92376318,16234.57281,16147.65852,16072.53586,15532.26978,0.06,0.06,0.09,1.54,2.7,-0.018236202,0.001685709,4.38,5.06,-8.34E-05,0.007553327,0.00075815,-0.000440005,0.002108328,0.023275628,0.010916179,-0.008035141,0.015717814,-0.00781044,0.00748819,-0.028180627,-0.001057782,-0.007092808,-0.004915019,-5.34E-05,-0.003435998,0.001378686,-0.008877218,-0.002266984,-0.000679686,2.64,2.64,2.61,0,0.03,0.68,2.36,4.97,5,5,0.125,0,0,0.4,-1.41,-0.14,-0.25,-1.82,-0.53,-0.16,-0.08,-0.66,0.18,-0.43,0.49,0.31,-3.09,0.27,0.29,0.24,-0.1,0.05,-0.03,-0.07,-0.07,-0.45,-0.05,0.19
1051,16135,16421.89063,-0.848799892,0.003772021,-0.002177448,0.014092662,-0.009415661,0.917123089,1.789227251,2.86865387,6.357807663,16268.6306,16173.77586,16086.23605,15541.12173,0.06,0.05,0.08,1.57,2.74,0.000687961,0.006170531,4.42,5.11,0.003126549,0.001849674,-0.005393218,-0.000913004,-0.003024322,-0.000563931,0.011183918,0.003240123,0.012723556,0.00104962,0.005308983,-0.00042645,0.005873052,0.00193348,8.91E-05,0.001718408,0.005455829,-0.00134015,0.003162996,-0.001136067,0.004071386,2.68,2.69,2.66,-0.01,0.02,0.69,2.37,5.03,5.06,5.05,-0.111111111,0.121212121,0.01948052,1.16,0.32,0.63,0.71,0.11,0.04,0.37,0.93,0.21,0.86,0.42,0.19,-0.17,3.07,1.61,0.72,1.43,-0.09,0.2,-0.73,-0.56,-0.56,0.98,1.32,1.04
