Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,Powercosump
1497196800,24.36,47.54,0.079,664.6,187.4,70307.86568
1497197400,24.77,47.14,0.078,770,140.1,70667.92793
1497198000,24.61,47.27,0.079,575.5,161,70283.55804
1497198600,24.58,46.04,0.08,421.6,150.8,70494.50202
1497199200,24.42,46.64,0.08,490.3,162.9,71056.10128
1497199800,24.42,46.51,0.081,668.1,192.5,71659.45907
1497200400,24.22,47.14,0.079,410.5,185.9,72130.00115
1497201000,23.93,47.77,0.078,477,283,71944.31634
1497201600,24.03,45.8,0.08,278.5,203,72901.14936
1497202200,23.73,45.7,0.081,157.4,123,73661.68214
1497202800,23.59,45.77,0.079,209.5,170.8,74674.54122
1497203400,23.38,45.3,0.077,161.1,129.5,75446.93266
1497204000,23.45,45.5,0.078,241.9,231.4,76380.85005
1497204600,23.48,46.14,0.081,246.1,246.3,77526.71826
1497205200,23.85,45.87,0.08,347,369.9,79302.063
1497205800,23.79,45.64,0.081,303.8,323,81009.97643
1497206400,23.73,46.07,0.081,285.2,302.3,83863.50278
1497207000,23.71,47.57,0.08,245.5,264.9,87020.52989
1497207600,23.37,49.04,0.081,205.5,224.4,90783.61568
1497208200,23.22,49.11,0.081,175.4,191.7,94941.70921
1497208800,23.03,50.94,0.082,141.3,153.9,99685.93673
1497209400,22.82,52.24,0.082,88.8,92.1,100446.1722
1497210000,22.51,53.81,0.078,43.71,38.13,97069.16819
1497210600,22.24,54.18,0.081,52.92,49.15,95598.77615
1497211200,22.11,54.01,0.081,44.8,38.74,96519.95286
1497211800,22.03,52.17,0.081,45.71,41.24,97680.92886
1497212400,21.84,54.08,0.082,17.37,14.39,98480.15096
1497213000,21.67,56.85,0.082,5.472,4.733,98137.52511
1497213600,21.48,57.91,0.082,1.898,1.668,98585.8758
1497214200,21.37,58.78,0.085,0.329,0.322,99018.27325
1497214800,21.23,59.98,0.083,0.084,0.13,97750.73139
1497215400,20.98,61.01,0.078,0.073,0.052,97026.66059
1497216000,20.71,61.48,0.08,0.08,0.085,96714.46372
1497216600,20.51,62.85,0.082,0.055,0.056,95726.66138
1497217200,20.32,64.15,0.081,0.084,0.082,95484.9092
1497217800,20.18,64.85,0.08,0.069,0.1,95488.75946
1497218400,20.05,65.91,0.082,0.066,0.063,94926.19325
1497219000,19.89,66.51,0.082,0.059,0.078,95289.43055
1497219600,19.76,67.08,0.078,0.055,0.126,95476.69803
1497220200,19.6,67.52,0.082,0.055,0.119,95600.76611
1497220800,19.49,68.48,0.079,0.048,0.133,95490.09668
1497221400,19.3,69.25,0.079,0.051,0.1,94924.01568
1497222000,19.32,69.25,0.082,0.044,0.13,94311.64113
1497222600,19.08,69.89,0.078,0.055,0.082,93825.39454
1497223200,19.12,69.92,0.081,0.048,0.137,93166.44813
1497223800,19.13,69.85,0.08,0.055,0.133,92271.41596
1497224400,19.12,69.55,0.082,0.062,0.093,90970.92235
1497225000,19.12,68.32,0.082,0.062,0.189,90002.73087
1497225600,19.15,67.42,0.085,0.077,0.185,88943.22037
1497226200,19.19,67.55,0.085,0.099,0.067,89001.03165
1497226800,18.98,68.48,0.082,0.066,0.115,87513.99223
1497227400,18.54,69.62,0.082,0.044,0.137,86161.98382
1497228000,18.4,69.65,0.079,0.051,0.141,85765.81989
1497228600,18.3,69.49,0.085,0.062,0.13,85589.92289
1497229200,18.31,68.65,0.08,0.062,0.1,85344.86106
1497229800,18.28,67.35,0.079,0.048,0.111,85017.63489
1497230400,18.22,66.92,0.079,0.062,0.085,85428.6995
1497231000,18.12,67.88,0.082,0.044,0.093,85762.02679
1497231600,17.99,68.45,0.083,0.051,0.163,87236.42704
1497232200,17.97,68.62,0.08,0.084,0.104,88315.95995
1497232800,17.89,68.52,0.081,0.059,0.078,89561.09096
1497233400,17.78,67.32,0.081,0.066,0.111,89912.3257
1497234000,17.66,65.95,0.08,0.055,0.1,88225.32459
1497234600,17.57,66.18,0.079,0.029,0.111,86949.42179
1497235200,17.5,66.25,0.081,0.059,0.104,85126.17004
1497235800,17.53,66.18,0.078,0.069,0.107,83866.73531
1497236400,17.66,65.82,0.083,0.062,0.096,82123.4972
1497237000,17.75,65.55,0.081,0.077,0.148,79270.14565
1497237600,17.75,66.28,0.082,0.066,0.107,74798.08562
1497238200,17.77,66.39,0.077,0.059,0.082,70750.75894
1497238800,17.69,66.52,0.08,0.073,0.089,67926.86404
1497239400,17.64,66.99,0.081,0.044,0.115,65809.47613
1497240000,17.74,67.02,0.08,0.055,0.115,64421.11623
1497240600,17.91,66.89,0.082,0.051,0.122,63330.5614
1497241200,17.86,66.59,0.082,0.073,0.1,62443.3526
1497241800,17.86,66.42,0.082,0.069,0.1,59592.08367
1497242400,17.86,66.29,0.079,0.044,0.148,56959.43789
1497243000,17.92,65.79,0.08,0.051,0.126,54230.15442
1497243600,17.8,67.22,0.081,0.048,0.126,50554.74067
1497244200,17.6,69.86,0.081,0.069,0.1,49021.51086
1497244800,17.32,72.5,0.078,0.044,0.107,48482.27532
1497245400,17.42,72.3,0.076,0.055,0.13,48146.5675
1497246000,17.56,71.3,0.077,0.051,0.185,47739.29295
1497246600,17.67,70.4,0.074,0.296,0.267,46979.10706
1497247200,17.82,69.86,0.079,1.178,0.956,46906.66592
1497247800,17.92,69.86,0.074,2.436,1.938,47074.06677
1497248400,17.97,69.56,0.083,5.794,4.522,47609.50948
1497249000,17.81,70.4,0.077,10.33,7.95,47618.12187
1497249600,17.92,69.16,0.076,17.37,13.98,47968.10169
1497250200,17.95,68.22,0.079,30.62,23.77,47686.89139
1497250800,17.94,67.79,0.081,42.76,32.95,48051.65695
1497251400,17.96,67.69,0.079,49.82,38.82,48517.11513
1497252000,18.03,66.99,0.08,51.71,41.3,49313.26232
1497252600,18.2,65.92,0.079,52.85,42.45,49498.7266
1497253200,18.28,64.62,0.078,64.79,52.21,49866.78292
1497253800,18.2,64.65,0.078,88,71.8,50583.40678
1497254400,18.31,64.55,0.078,124.3,97.6,52000.09587
1497255000,18.47,63.85,0.081,156,119.4,52818.6405
1497255600,18.64,63.69,0.081,162.8,125.9,53624.84772
1497256200,18.84,61.99,0.081,173.5,134.4,54921.48422
1497256800,18.94,60.78,0.082,186.5,150.2,55436.9716
1497257400,19.06,59.89,0.08,232.1,182.3,56234.95081
1497258000,19.3,59.42,0.081,328.5,270.8,57116.84571
1497258600,19.53,57.15,0.079,326.5,271.3,58187.30301
1497259200,19.98,53.98,0.079,455.2,414.1,59938.81595
1497259800,19.92,53.18,0.082,371.9,325.3,60262.73384
1497260400,19.87,53.39,0.082,270.7,207.5,61533.9612
1497261000,19.98,53.09,0.081,252.9,189.5,62352.41774
1497261600,20.2,52.85,0.079,317.3,245.2,63449.68653
1497262200,20.64,49.62,0.082,356.4,281.1,64646.98964
1497262800,20.68,49.88,0.079,290.2,234,65578.14238
1497263400,20.64,49.98,0.082,215.2,176.5,66141.00729
1497264000,20.56,50.42,0.082,232.3,192.8,66799.19911
1497264600,20.71,50.68,0.077,317.7,238,67043.1633
1497265200,20.9,49.98,0.083,585.5,303.9,67724.11696
1497265800,21.37,49.15,0.081,655.8,289.9,68644.34974
1497266400,21.82,48.01,0.081,740,332.7,69327.8984
1497267000,21.55,47.61,0.084,351.1,260.8,69689.57623
1497267600,21.47,47.78,0.079,304.2,229.7,70293.80292
1497268200,21.3,47.91,0.083,187.7,157.4,71434.67531
1497268800,21.25,48.52,0.081,226.4,183.9,71993.53129
1497269400,21.87,47.78,0.081,742,283.2,72230.11972
1497270000,22.48,45.21,0.081,777,315.3,72457.6839
1497270600,22.67,44.61,0.081,526.7,298.2,73030.06384
1497271200,22.28,42.34,0.084,211.2,172.4,73578.62338
1497271800,22.13,43.14,0.081,299.9,234.3,74046.72533
1497272400,22.38,43.24,0.08,568.6,284.6,74355.49517
1497273000,22.39,41.84,0.082,596.7,318.6,75061.95093
1497273600,22.67,41.81,0.082,641.7,318.2,75729.01321
1497274200,22.65,41.91,0.081,457.6,303.3,75874.65357
1497274800,22.63,40.77,0.081,425.4,307.8,75647.05601
1497275400,22.63,40.61,0.082,286.3,225.1,75627.08728
1497276000,22.48,41.27,0.083,346.7,233,76101.6145
1497276600,22.77,41.31,0.083,546.2,311.9,76057.85772
1497277200,22.53,41.47,0.082,379.9,270.3,76723.6792
1497277800,22.49,41.67,0.085,372.8,267,77005.31795
1497278400,22.53,41.34,0.079,445.8,307.2,77112.40003
1497279000,22.71,41.21,0.082,318.3,228.4,76578.47931
1497279600,22.5,42.11,0.085,157,130.6,75989.86084
1497280200,22.31,42.88,0.082,195.2,162.3,76309.61435
1497280800,22.28,43.71,0.083,310.1,242.5,76428.32116
1497281400,22.36,43.98,0.082,497.8,303.1,76405.96256
1497282000,22.84,43.41,0.083,711,217.3,76322.26587
1497282600,23.04,42.01,0.082,422,213.4,76347.22249
1497283200,23.06,41.64,0.082,381.6,221.1,76621.00146
1497283800,22.86,41.44,0.081,212.3,168.3,76901.27853
1497284400,22.81,41.31,0.083,213.5,172.3,76224.86053
1497285000,22.81,40.57,0.084,219.9,177.2,76226.03807
1497285600,22.74,41.64,0.083,219,168.5,76562.21426
1497286200,22.55,41.98,0.079,156.6,126.8,76939.24804
1497286800,22.42,42.44,0.082,108,88.7,77264.46878
1497287400,22.39,42.88,0.083,112.7,93,77741.79158
1497288000,22.34,42.88,0.079,93.3,77.3,78068.63443
1497288600,22.17,42.74,0.081,117.8,97.7,78328.44105
1497289200,22.01,43.11,0.084,128.8,103.9,79483.27983
1497289800,21.91,43.21,0.084,143.8,117.2,79534.88273
1497290400,21.94,43.51,0.08,118.7,96.2,80818.84668
1497291000,21.92,43.74,0.082,113.7,89.4,81698.16232
1497291600,21.82,44.04,0.081,102.1,84.1,83468.653
1497292200,21.71,44.44,0.081,80.5,66.16,85094.97748
1497292800,21.63,44.84,0.083,68.07,55.91,87894.29437
1497293400,21.47,45.18,0.083,70.4,56.95,90633.5464
1497294000,21.28,45.58,0.076,73.7,63.58,93606.49085
1497294600,21.15,45.31,0.086,57.54,51.49,97724.80341
1497295200,21.07,44.94,0.082,48.39,41.43,101918.6318
1497295800,21,44.41,0.08,42.24,35.53,103704.7898
1497296400,20.88,44.78,0.08,33.18,28.47,99885.88646
1497297000,20.83,45.58,0.083,29.65,25.84,97666.05277
1497297600,20.71,45.58,0.084,13.17,10.95,99091.81963
1497298200,20.57,47.15,0.082,8.86,7.37,100515.4219
1497298800,20.38,47.91,0.081,4.909,3.933,101178.6246
1497299400,20.28,48.35,0.079,2.714,2.324,100991.617
1497300000,20.21,49.72,0.083,1.306,1.108,101417.6573
1497300600,20.07,50.68,0.082,0.355,0.33,101224.5912
1497301200,19.99,51.42,0.086,0.113,0.07,100444.8089
1497301800,19.91,51.65,0.08,0.066,0.063,99865.69204
1497302400,19.87,51.65,0.085,0.077,0.089,98817.82238
1497303000,19.84,51.92,0.08,0.07,0.059,97944.31431
1497303600,19.79,53.19,0.083,0.055,0.111,97776.26752
1497304200,19.79,53.15,0.08,0.033,0.085,97382.44389
1497304800,19.8,53.45,0.078,0.062,0.111,96889.36048
1497305400,19.79,54.05,0.079,0.033,0.093,96928.97893
1497306000,19.7,54.45,0.084,0.073,0.104,96953.33091
1497306600,19.6,54.89,0.085,0.062,0.078,97568.24633
1497307200,19.48,55.09,0.079,0.084,0.082,97287.37254
1497307800,19.35,55.55,0.083,0.095,0.048,96449.24388
1497308400,19.19,56.02,0.084,0.051,0.119,95417.81659
1497309000,18.96,56.39,0.083,0.066,0.119,94698.61327
1497309600,18.95,55.72,0.082,0.04,0.122,93874.21567
1497310200,18.96,54.85,0.083,0.026,0.085,92602.14561
1497310800,18.89,55.42,0.082,0.029,0.115,91393.37951
1497311400,18.92,56.19,0.081,0.059,0.115,90692.73237
1497312000,18.76,57.12,0.081,0.051,0.078,89878.12748
1497312600,18.68,57.66,0.082,0.07,0.096,89357.59094
1497313200,18.78,57.52,0.083,0.055,0.082,88496.0903
1497313800,18.76,58.26,0.082,0.051,0.096,87876.91066
1497314400,18.92,58.49,0.082,0.037,0.126,87417.30135
1497315000,18.95,58.36,0.082,0.051,0.082,86687.59205
1497315600,19.1,57.96,0.078,0.048,0.085,85709.84121
1497316200,19.12,56.92,0.083,0.04,0.108,85792.1005
1497316800,19.12,57.12,0.08,0.08,0.089,85859.60298
1497317400,19.06,57.39,0.08,0.048,0.093,85837.84797
1497318000,19.03,57.66,0.079,0.055,0.1,87842.44669
1497318600,18.86,58.86,0.083,0.048,0.093,89925.19531
1497319200,18.65,59.73,0.082,0.066,0.07,90820.4157
1497319800,18.51,60.76,0.083,0.066,0.085,90457.81424
1497320400,18.35,61.76,0.085,0.07,0.082,89424.00258
1497321000,18.3,63.16,0.083,0.04,0.115,87970.6619
1497321600,18.19,64.7,0.08,0.062,0.133,86226.99916
1497322200,18,65.83,0.08,0.066,0.096,84071.42835
1497322800,17.92,66.17,0.079,0.04,0.115,82686.80272
1497323400,17.78,66.4,0.079,0.048,0.108,80250.46068
1497324000,17.69,66.9,0.082,0.051,0.126,76099.13721
1497324600,17.56,67.03,0.08,0.048,0.111,72588.92295
1497325200,17.45,67.27,0.083,0.059,0.093,69965.33585
1497325800,17.44,67.37,0.083,0.062,0.1,67433.49072
1497326400,17.47,67.2,0.084,0.051,0.126,65422.31292
1497327000,17.52,67.1,0.084,0.077,0.119,63878.93087
1497327600,17.36,66.9,0.082,0.077,0.119,63487.43749
1497328200,17.24,67.3,0.084,0.033,0.119,61367.87614
1497328800,17.3,67.13,0.081,0.048,0.141,58093.8752
1497329400,17.18,66.8,0.08,0.051,0.13,54548.94662
1497330000,17.14,67,0.081,0.059,0.104,51630.89087
1497330600,16.97,67.4,0.079,0.059,0.093,50651.61969
1497331200,16.69,67.73,0.083,0.099,0.093,49650.67916
1497331800,16.62,67.83,0.08,0.08,0.141,49077.09486
1497332400,16.42,67.93,0.08,0.402,0.408,48540.55233
1497333000,16.26,67.97,0.084,3.431,2.903,48359.88388
1497333600,16.27,67.9,0.083,6.95,5.879,46107.66739
1497334200,16.37,67.43,0.081,16.68,13.78,44908.90296
1497334800,16.42,66.87,0.08,35.73,26.22,47243.996
1497335400,16.58,66.77,0.079,63.04,48.28,48130.67484
1497336000,16.76,65.77,0.079,58.52,49.97,48185.78415
1497336600,16.51,66.73,0.08,46.56,39.88,48660.14311
1497337200,16.75,66.97,0.077,94.6,85.3,49138.7515
1497337800,17.33,64.9,0.082,153.8,143.1,49250.7733
1497338400,17.66,62.36,0.082,162.9,153.6,49531.47883
1497339000,17.71,62.53,0.08,241.3,226.9,50228.37279
1497339600,18.39,60.13,0.079,206.6,195.7,50813.20776
1497340200,18.89,55.86,0.08,300.5,292,51208.09534
1497340800,19.35,52.69,0.083,332.1,324.6,52330.1281
1497341400,19.6,49.42,0.078,364.7,358.2,53773.01401
1497342000,19.78,47.28,0.081,398.2,392.6,54554.33441
1497342600,19.9,47.18,0.081,431,425.9,55254.56486
1497343200,19.99,48.05,0.08,467.9,463.5,55825.17054
1497343800,20.27,46.48,0.079,500.5,492.5,56427.77677
1497344400,20.39,46.28,0.081,529.9,525,57560.93569
1497345000,20.44,46.08,0.082,535.4,532.9,58672.71055
1497345600,20.83,45.31,0.08,584,581.5,59616.9736
1497346200,21.04,43.88,0.08,618.3,611.7,60681.80137
1497346800,21.18,43.24,0.084,621.7,615.5,61939.40573
1497347400,21.52,44.14,0.083,647.9,617,63131.08129
1497348000,21.6,44.01,0.081,485.3,396.2,64244.42176
1497348600,21.6,44.08,0.08,607.6,504.7,65016.16179
1497349200,21.79,44.31,0.08,749,606.5,65697.7187
1497349800,21.91,43.94,0.082,674.6,453.7,66589.882
1497350400,22,44.41,0.082,467.3,311.7,67166.9776
1497351000,21.75,43.74,0.083,341.6,260.8,67952.64867
1497351600,21.74,43.74,0.083,343.8,266.9,68878.73475
1497352200,21.87,43.88,0.079,474.4,315,70103.34653
1497352800,22.12,42.68,0.083,558.2,367.1,71180.33961
1497353400,22.33,41.41,0.084,485.3,323.7,71477.31845
1497354000,22.02,42.51,0.081,337.3,267.6,71941.58157
1497354600,22.16,42.34,0.081,453.9,334.7,72339.4571
1497355200,22.2,43.01,0.081,672.4,356.3,72998.77174
1497355800,22.55,41.44,0.08,597.9,333.6,72840.93024
1497356400,22.78,40.37,0.081,734,324.9,74239.76686
1497357000,22.82,38.94,0.083,620.2,323.2,74905.61379
1497357600,22.8,38.61,0.082,471.5,297.6,74689.47784
1497358200,23.34,38.84,0.082,901,233.1,74943.30395
1497358800,23.62,38.44,0.082,1050,303,75675.06077
1497359400,24.01,36.77,0.079,835,276,75773.96162
1497360000,23.59,38.67,0.082,492.9,283.4,76369.76686
1497360600,23.23,41.24,0.081,661.6,239,76213.71163
1497361200,23.29,42.28,0.082,844,223.2,76493.84835
1497361800,23.1,41.54,0.081,742,217.5,75911.35995
1497362400,23.26,41.51,0.079,782,173.1,76672.37265
1497363000,23.23,41.27,0.079,827,254.1,76646.2708
1497363600,23.64,40.27,0.081,1051,207.5,76915.52978
1497364200,23.83,39.01,0.082,612,219.9,77151.55838
1497364800,23.75,38.37,0.084,456.1,214.5,76844.54389
1497365400,23.64,38.94,0.078,504,231.9,76407.31478
1497366000,23.97,37.67,0.081,560.3,235.5,76051.01852
1497366600,23.74,38.61,0.079,357.8,187.6,75975.95696
1497367200,23.53,38.74,0.082,374.9,229.2,75852.10286
1497367800,23.96,38.84,0.08,869,293.5,76342.84565
1497368400,23.97,38.07,0.081,639,273.7,76322.08651
1497369000,23.87,37.47,0.082,469.1,256,76852.5802
1497369600,24.02,37.37,0.082,649.8,259.2,76431.5825
1497370200,24.09,37.8,0.084,648.4,213,76139.60496
1497370800,24.08,37.57,0.08,688.4,150.5,75565.47597
1497371400,23.96,38,0.083,238.1,144.8,75832.79593
1497372000,23.69,38.77,0.081,234.5,175,76024.01961
1497372600,23.64,39.57,0.079,392.9,190.5,76433.09631
1497373200,23.83,39.54,0.079,675,244.8,75892.28378
1497373800,23.74,40.37,0.081,203.9,133.1,77664.4708
1497374400,23.22,41.4,0.08,175.1,131.1,78368.1324
1497375000,23.14,41.87,0.08,295.3,251.8,77129.32656
1497375600,23.35,41.97,0.081,490.8,459,77549.24517
1497376200,23.49,41.1,0.083,427.6,405.1,78033.18728
1497376800,23.02,43.17,0.081,259.1,235.7,80225.38404
1497377400,23.09,43.34,0.083,318.6,304.5,80976.68255
1497378000,23.05,43.07,0.078,347.3,346.8,82644.45307
1497378600,22.88,42.77,0.08,359.8,367.2,84407.10696
1497379200,22.85,42.67,0.08,350.4,346.7,86851.93337
1497379800,22.76,41.03,0.082,310.6,306.2,89899.268
1497380400,22.8,39.53,0.082,254.8,257.3,92934.10384
1497381000,22.53,41.53,0.082,210.1,215.3,98309.18879
1497381600,22.5,43.24,0.083,169.5,174,103400.412
1497382200,21.99,44,0.08,130.1,135.6,104218.4681
1497382800,21.76,45.34,0.082,47.98,41.72,100724.0727
1497383400,21.58,47.04,0.082,70.5,72.9,98943.69795
1497384000,21.47,47.81,0.08,48.09,50.4,99208.05932
1497384600,21.41,47.91,0.081,24.56,24.08,100431.0134
1497385200,21.12,49.27,0.082,9.52,8.05,101168.3073
1497385800,20.93,51.04,0.08,4.784,4.047,100857.5974
1497386400,20.76,52.24,0.08,1.203,1.016,101527.83
1497387000,20.66,52.68,0.085,0.333,0.263,102134.919
1497387600,20.43,52.78,0.083,0.135,0.104,101175.3104
1497388200,20.19,53.14,0.083,0.077,0.089,101079.9865
1497388800,20.02,53.54,0.08,0.062,0.078,100580.7511
1497389400,19.91,53.58,0.08,0.08,0.063,99028.81652
1497390000,19.8,53.31,0.076,0.055,0.085,99262.38501
1497390600,19.7,53.38,0.079,0.066,0.104,98796.32083
1497391200,19.61,53.71,0.081,0.059,0.067,98188.95657
1497391800,19.59,54.45,0.082,0.069,0.082,97854.73736
1497392400,19.55,54.88,0.084,0.073,0.089,98273.53863
1497393000,19.45,56.08,0.08,0.069,0.089,98401.97654
1497393600,19.35,57.11,0.079,0.069,0.059,98342.22275
1497394200,19.13,57.81,0.081,0.062,0.115,97514.61455
1497394800,18.96,57.98,0.079,0.059,0.107,96824.78798
1497395400,18.9,58.08,0.077,0.077,0.082,94881.40814
1497396000,18.84,58.08,0.078,0.059,0.07,93368.45371
1497396600,18.75,58.12,0.078,0.055,0.1,93372.36259
1497397200,19.03,58.38,0.077,0.062,0.096,92792.87991
1497397800,19.34,57.61,0.077,0.069,0.089,91567.20248
1497398400,19.31,57.21,0.077,0.062,0.115,90626.22364
1497399000,19.4,57.41,0.078,0.04,0.104,90168.56644
1497399600,19.32,57.08,0.081,0.069,0.067,89448.82114
1497400200,19.13,57.71,0.078,0.051,0.104,88057.82678
1497400800,18.88,58.31,0.083,0.084,0.111,87523.07985
1497401400,18.65,58.98,0.082,0.077,0.07,86751.68322
1497402000,18.8,59.15,0.082,0.091,0.074,86895.59307
1497402600,18.96,58.21,0.078,0.044,0.174,86223.72189
1497403200,19.08,57.88,0.077,0.04,0.141,86397.64055
1497403800,19.45,56.38,0.077,0.084,0.089,87145.60149
1497404400,19.47,55.71,0.077,0.084,0.059,88686.22822
1497405000,19.44,55.88,0.078,0.066,0.078,89826.51077
1497405600,19.29,56.51,0.08,0.073,0.074,90767.31587
1497406200,19.43,56.25,0.08,0.073,0.074,91177.91972
1497406800,19.59,55.61,0.081,0.04,0.115,90601.15956
1497407400,19.7,55.78,0.077,0.077,0.063,88704.45713
1497408000,19.46,56.95,0.079,0.069,0.093,86883.01881
1497408600,19.07,57.91,0.082,0.059,0.096,85770.89229
1497409200,18.93,59.18,0.078,0.051,0.126,84097.27291
1497409800,18.77,59.35,0.08,0.069,0.078,81325.22304
1497410400,18.6,60.28,0.079,0.059,0.07,76319.23577
1497411000,18.6,60.85,0.08,0.051,0.067,72804.52774
1497411600,18.75,60.25,0.08,0.062,0.111,70768.16791
1497412200,19.03,61.05,0.08,0.08,0.104,68385.68784
1497412800,19.1,60.62,0.08,0.073,0.111,66532.74171
1497413400,18.85,61.52,0.08,0.044,0.111,65659.39641
1497414000,18.92,61.62,0.076,0.04,0.104,64522.536
1497414600,19.11,60.75,0.08,0.066,0.1,62119.0101
1497415200,18.95,61.08,0.078,0.062,0.096,59282.28259
1497415800,19.02,60.78,0.077,0.059,0.119,55613.86923
1497416400,19.2,59.48,0.079,0.04,0.104,52405.69445
1497417000,19.3,58.55,0.08,0.077,0.085,50667.99579
1497417600,19.32,58.15,0.081,0.073,0.089,49831.97649
1497418200,19.33,57.65,0.082,0.077,0.119,49260.17986
1497418800,19.32,57.28,0.082,0.293,0.263,48992.6689
1497419400,19.23,57.59,0.08,1.203,0.986,48193.21066
1497420000,19.11,57.99,0.082,3.38,2.817,47508.11072
1497420600,19.26,56.88,0.081,8.19,6.983,48014.71319
1497421200,19.23,55.82,0.082,14.91,12.77,48141.59679
1497421800,19.21,55.72,0.08,33.49,24.59,48638.10506
1497422400,19.29,55.12,0.083,44.08,35.79,48852.58029
1497423000,19.6,53.15,0.08,59.85,53.8,48739.65561
1497423600,19.74,52.71,0.08,28.15,23.07,49412.0403
1497424200,19.9,51.35,0.083,36.23,30.86,49846.48481
1497424800,20.01,50.18,0.082,36.94,30.51,50226.67857
1497425400,19.98,52.25,0.082,87.3,79.5,50425.32888
1497426000,19.75,52.58,0.08,40.63,32.76,51259.98267
1497426600,19.82,51.48,0.083,56.8,46.24,51865.81946
1497427200,19.96,50.95,0.083,103.6,82,52863.07706
1497427800,20.07,51.11,0.082,108.8,86.8,54107.10217
1497428400,20.07,52.55,0.081,105.4,86.9,54906.81947
1497429000,20.21,52.38,0.08,155.5,127.4,55409.67973
1497429600,20.49,51.45,0.08,189.4,161,56151.76471
1497430200,20.78,47.94,0.082,238.6,198.8,57221.66053
1497430800,20.83,47.71,0.079,221.1,180.2,58225.16876
1497431400,20.92,47.44,0.083,202.4,155.2,59802.24509
1497432000,21.12,46.95,0.084,148.7,113.7,60516.82632
1497432600,21.13,47.71,0.084,106.5,86.7,61552.65523
